EventID,Title,Release Year,Locations,Fun Facts,Production Company,Distributor,Director,Writer,Actors
1097,The Presidio,1988,"Fort Point (Presidio, Golden Gate National Recreation Area)","Built in 1853, Fort Point is the only West Coast fort built by the Union Army. Though the Confederate army planned to attack San Francisco, the commanding Confererate general learned that the war had ended while en route to SF.",Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,"Sean Connery, Mark Harmon"
1098,The Presidio,1988,Ferry Building,"Every hour and half-hour, the clock bell atop the Ferry Building chimes portions of the Westminster Quarters.",Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,"Sean Connery, Mark Harmon"
1099,The Presidio,1988,Coit Tower,"The Tower was funded by a gift bequeathed by Lillie Hitchcock Coit, a socialite who reportedly liked to chase fires. Though the tower resembles a firehose nozzle, it was not designed this way.",Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,"Sean Connery, Mark Harmon"
1100,The Presidio,1988,Civic Center Plaza,,Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,"Sean Connery, Mark Harmon"
1101,The Presidio,1988,Battery Street (The Embarcadero),,Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,"Sean Connery, Mark Harmon, George Wendt"
1102,The Presidio,1988,900 Block of Grant Avenue (Chinatown),,Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,"Sean Connery, Mark Harmon"
1103,The Presidio,1988,700 Block of Jackson Street (Chinatown),,Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,"Sean Connery, Mark Harmon"
1104,The Presidio,1988,200 Block of Sansome Street (Financial District),,Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,"Sean Connery, Mark Harmon"
1105,The Princess Diaries,2001,724 Brazil Avenue,,Walt Disney,Buena Vista Pictures,Garry Marshall,Gina Wendkos,"Julie Andrews, Anne Hathway"
1106,The Princess Diaries,2001,Fisherman's Wharf,"Supposedly, Mikhail S. Gorbachev has said that his favorite part of visiting America was touring Fisherman's Wharf.",Walt Disney,Buena Vista Pictures,Garry Marshall,Gina Wendkos,"Julie Andrews, Anne Hathway"
1107,The Princess Diaries,2001,Firestation #3 (Brazil Avenue and Athens Street),,Walt Disney,Buena Vista Pictures,Garry Marshall,Gina Wendkos,"Julie Andrews, Anne Hathway"
1108,The Princess Diaries,2001,Cliff House (1090 Point Lobos Avenue),"The Musee Mechanique, which Julie Andrews' character visits in the movie, was at the time housed under the Cliff House.",Walt Disney,Buena Vista Pictures,Garry Marshall,Gina Wendkos,"Julie Andrews, Anne Hathway"
1109,The Princess Diaries,2001,Broadway Tunnel (Broadway between Powell and Larkin),,Walt Disney,Buena Vista Pictures,Garry Marshall,Gina Wendkos,"Julie Andrews, Anne Hathway"
1110,The Princess Diaries,2001,Baker Beach,,Walt Disney,Buena Vista Pictures,Garry Marshall,Gina Wendkos,"Julie Andrews, Anne Hathway"
1111,The Princess Diaries,2001,2601 Lyon Street,,Walt Disney,Buena Vista Pictures,Garry Marshall,Gina Wendkos,"Julie Andrews, Anne Hathway"
1112,The Pursuit of Happyness,2006,Glen Park Subway Station,,Columbia Pictures,Columbia Pictures,Steven Conrad,Gabriele Muccino,"Will Smith, Jayden C. Smith"
1113,The Pursuit of Happyness,2006,Glide Memorial Church (434 Ellis St),,Columbia Pictures,Columbia Pictures,Steven Conrad,Gabriele Muccino,"Will Smith, Jayden C. Smith"
1114,The Pursuit of Happyness,2006,Candlestick Park (602 Jamestown Ave.),"Then Vice President Richard Nixon threw out the first pitch when Candlestick openend in 1960. On August 29, 1966, The Beatles played their last concert for paying fans at Candlestick Park.",Columbia Pictures,Columbia Pictures,Steven Conrad,Gabriele Muccino,"Will Smith, Jayden C. Smith"
1115,The Pursuit of Happyness,2006,Golden Gate Park Children's Playground ,Golden Gate Park is similar in shape but 20% larger than New York's Central Park.,Columbia Pictures,Columbia Pictures,Steven Conrad,Gabriele Muccino,"Will Smith, Jayden C. Smith"
1116,The Right Stuff,1983,"American Can Company (Between Illinois & Kentucky, 20th and 22nd Streets)",,The Ladd Company,The Ladd Company,Philip Kaufman,Philip Kaufman,"Sam Shepard, Ed Harris"
1117,The Right Stuff,1983,Cow Palace,"Suppsedly, the Cow Palace's name derives from a newspaper editorial in which the writer wonders whether the soon-to-be-built structure for livestock was a ""palace for cows"". ",The Ladd Company,The Ladd Company,Philip Kaufman,Philip Kaufman,"Sam Shepard, Ed Harris"
1118,The Right Stuff,1983,City Hall,"The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.",The Ladd Company,The Ladd Company,Philip Kaufman,Philip Kaufman,"Sam Shepard, Ed Harris"
1119,The Right Stuff,1983,Financial District,,The Ladd Company,The Ladd Company,Philip Kaufman,Philip Kaufman,"Sam Shepard, Ed Harris"
1120,The Rock,1996,Palace of Fine Arts (3301 Lyon Street),"The original Palace was built for the 1915 Panama-Pacific Exposition, and completely destroyed in 1964. It was rebuilt in 1965.",Hollywood Pictures,Buena Vista Pictures,Michael Bay,David Weisberg,"Sean Connery, Nicolas Cage"
1121,The Rock,1996,The San Francisco Bay,,Hollywood Pictures,Buena Vista Pictures,Michael Bay,David Weisberg,"Sean Connery, Nicolas Cage"
1122,The Rock,1996,New Russian Hill Market (1198 Pacific Avenue at Jones),,Hollywood Pictures,Buena Vista Pictures,Michael Bay,David Weisberg,"Sean Connery, Nicolas Cage"
1123,The Rock,1996,"Fairmont Hotel (950 Mason Street, Nob Hill)","In 1945 the Fairmont hosted the United Nations Conference on International Organization as delegates arrived to draft a charter for the organization. The U.S. Secretary of State, Edward Stettinus drafted the charter in the hotel's Garden Room.",Hollywood Pictures,Buena Vista Pictures,Michael Bay,David Weisberg,"Sean Connery, Nicolas Cage"
1124,The Rock,1996,Coit Tower,"The Tower was funded by a gift bequeathed by Lillie Hitchcock Coit, a socialite who reportedly liked to chase fires. Though the tower resembles a firehose nozzle, it was not designed this way.",Hollywood Pictures,Buena Vista Pictures,Michael Bay,David Weisberg,"Sean Connery, Nicolas Cage"
1125,The Rock,1996,City Hall,"The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.",Hollywood Pictures,Buena Vista Pictures,Michael Bay,David Weisberg,"Sean Connery, Nicolas Cage"
1126,The Rock,1996,Alcatraz Island,Alcatraz Island was a military fort before it became a prison.,Hollywood Pictures,Buena Vista Pictures,Michael Bay,David Weisberg,"Sean Connery, Nicolas Cage, Don Johnson"
1127,The Sweetest Thing,2002,Golden Gate National Recreation Area,The size of the Recreation Area is over two and a half greater than that of the city and county of San Francisco.,Columbia Pictures,Columbia Pictures,Roger Kumble,Nancy M. Pimental,"Cameron Diaz, Christina Applegate"
1128,The Ten Commandments,1923,"St. Peter & Paul's Church (666 Filbert Street, Washington Square)",Exteriors of the church were used. ,Paramount Pictures,Paramount Pictures,Cecil B. DeMille,"Jesse L. Lasky, Jr.","Charlton Heston, Yul Brynner"
1129,The Times of Harvey Milk,1984,The Castro,"From 1910-1920 the Castro was called ""Little Scandinavia"" because of its high concentration of residents of Scandinavian ancestry.",UCLA Film and Television Archive,TC Films International,Rob Epstein,Rob Epstein,"Harvey Milk, Harvey Firestein, Martin Landau"
1130,The Towering Inferno,1974,"San Francisco Fire Station 38 (2150 California Street, Pacific Heights)",,Irwin Allen Productions,Twentieth Century Fox,John Guillermin,Stirling Silliphant,"Steve McQueen, Paul Newman"
1131,The Towering Inferno,1974,Hyatt Regency Hotel (5 Embarcadero Center),,Irwin Allen Productions,Twentieth Century Fox,John Guillermin,Stirling Silliphant,"Steve McQueen, Paul Newman, Andy Garcia"
1132,The Towering Inferno,1974,Grace Cathedral Episcopal Church (1100 California Street),Grace Cathedral Episcopal Church is the West Coast's largest Episcopalian cathedral.,Irwin Allen Productions,Twentieth Century Fox,John Guillermin,Stirling Silliphant,"Steve McQueen, Paul Newman, Andy Garcia"
1133,The Towering Inferno,1974,Firestation #38 (California & Laguna),,Irwin Allen Productions,Twentieth Century Fox,John Guillermin,Stirling Silliphant,"Steve McQueen, Paul Newman, Andy Garcia"
1134,The Towering Inferno,1974,"Fairmont Hotel (950 Mason Street, Nob Hill)","In 1945 the Fairmont hosted the United Nations Conference on International Organization as delegates arrived to draft a charter for the organization. The U.S. Secretary of State, Edward Stettinus drafted the charter in the hotel's Garden Room.",Irwin Allen Productions,Twentieth Century Fox,John Guillermin,Stirling Silliphant,"Steve McQueen, Paul Newman, Andy Garcia"
1135,The Towering Inferno,1974,Bank of America Building (555 California Street),"The Bank of America Building was the tallest building on the West Coast from 1969-1972, when it was surpassed by the TransAmerica Pyramid. Today, the Bank of America building is the 5th tallest building on the West Coast.",Irwin Allen Productions,Twentieth Century Fox,John Guillermin,Stirling Silliphant,"Steve McQueen, Paul Newman, Andy Garcia"
1136,The Towering Inferno,1974,2898 Vallejo Street,,Irwin Allen Productions,Twentieth Century Fox,John Guillermin,Stirling Silliphant,"Steve McQueen, Paul Newman, Andy Garcia"
1137,The Wedding Planner,2001,Pier 7 (The Embarcadero),,Columbia Pictures,Sony Pictures Entertainment,Adam Shankman,Pamela Falk,"Jennifer Lopez, Matthew McConaughey, Andy Garcia"
1138,The Wedding Planner,2001,Grace Cathedral Episcopal Church (1100 California Street),Grace Cathedral Episcopal Church is the West Coast's largest Episcopalian cathedral.,Columbia Pictures,Sony Pictures Entertainment,Adam Shankman,Pamela Falk,"Jennifer Lopez, Matthew McConaughey"
1139,The Wedding Planner,2001,"The Music Concourse (Martin Luther King, Jr. Drive, Golden Gate Park)",Golden Gate Park is similar in shape but 20% larger than New York's Central Park.,Columbia Pictures,Sony Pictures Entertainment,Adam Shankman,Pamela Falk,"Jennifer Lopez, Matthew McConaughey, Andy Garcia"
1140,The Wedding Planner,2001,Pleasant Street at Taylor,,Columbia Pictures,Sony Pictures Entertainment,Adam Shankman,Pamela Falk,"Jennifer Lopez, Matthew McConaughey, Andy Garcia"
1141,The Wedding Planner,2001,Montgomery Street at Union Street,,Columbia Pictures,Sony Pictures Entertainment,Adam Shankman,Pamela Falk,"Jennifer Lopez, Matthew McConaughey, Andy Garcia"
1142,The Wedding Planner,2001,Lincoln Park,The land on which the park stands was a cemetary until the late 1860s. ,Columbia Pictures,Sony Pictures Entertainment,Adam Shankman,Pamela Falk,"Jennifer Lopez, Matthew McConaughey, Andy Garcia"
1143,The Wedding Planner,2001,"Japanese Tea Garden (Hagiwara Tea Garden Drive, Golden Gate Park)","The Japanese Hagiwara family invented ""Chinese"" fortune cookies in the tea-garden",Columbia Pictures,Sony Pictures Entertainment,Adam Shankman,Pamela Falk,"Jennifer Lopez, Matthew McConaughey"
1144,The Wedding Planner,2001,City Hall,"The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.",Columbia Pictures,Sony Pictures Entertainment,Adam Shankman,Pamela Falk,"Jennifer Lopez, Matthew McConaughey"
1145,The Woman In Red,1984,Palace of Fine Arts (3301 Lyon Street),"The original Palace was built for the 1915 Panama-Pacific Exposition, and completely destroyed in 1964. It was rebuilt in 1965.",Orion Pictures Corp.,MGM Home Entertainment,Gene Wilder,Jean Loup Dabadie & Yves Robert,"Gene Wilder, Charles Grodin"
1146,The Woman In Red,1984,Brocklebank Apartments (1000 Mason Street),,Orion Pictures Corp.,MGM Home Entertainment,Gene Wilder,Jean Loup Dabadie & Yves Robert,"Gene Wilder, Charles Grodin"
1147,The Woman In Red,1984,"Postcard Row (Alamo Square, Hayes Valley)",The 6 Victorian homes across from Alamo Square Park are among the few Victorians to survive the Great Fire.,Orion Pictures Corp.,MGM Home Entertainment,Gene Wilder,Jean Loup Dabadie & Yves Robert,"Gene Wilder, Charles Grodin"
1148,The Woman In Red,1984,Montgomery Street at Union Street,,Orion Pictures Corp.,MGM Home Entertainment,Gene Wilder,Jean Loup Dabadie & Yves Robert,"Gene Wilder, Charles Grodin"
1149,They Call Me MISTER Tibbs,1970,,,Mirisch Corporation,United Artists,Gordon Douglas,Alan R. Trustman,"Sidney Poitier, Martin Landau"
1150,The Zodiac,2005,,,Blackwater Films,THINKFilm,Alexander Bulkley,Alexander Bulkley & Kelley Bulkeley,"Justin Chambers, Robin Tunney"
1151,Thief of Hearts,1984,,,Paramount Pictures,Paramount Pictures,Douglas Day Stewart,Douglas Day Stewart,"Steven Bauer, David Caruso"
1152,Time After Time,1979,Lombard & Broderick Streets (Marina District),,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1153,Time After Time,1979,Lombard & Laguna Streets (Marina District),,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1154,Time After Time,1979,Lombard & Fillmore Streets (Marina District),,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1155,Time After Time,1979,Lombard & Divisadero Streets (Marina District),,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1156,Time After Time,1979,Justin Herman Plaza,,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1157,Time After Time,1979,Intersection of Fulton & 6th Streets (Chinatown),,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1158,Time After Time,1979,Intersection of California & Grant Streets (Richmond District),,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1159,Time After Time,1979,Hyatt Regency Hotel (5 Embarcadero Center),,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1160,Time After Time,1979,"Huntington Park (California & Taylor Streets, Nob Hill)","The mansion of Arabella Huntington, widow of railroad magnate Collis P. Huntington, was destroyed in the 1906 earthquake and fire. Mrs. Huntington the donated the land on which the park now stands to the city.",Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1161,Time After Time,1979,Golden Gate Park,Golden Gate Park is similar in shape but 20% larger than New York's Central Park.,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1162,Time After Time,1979,Golden Gate Bridge,"With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1163,Time After Time,1979,"Ghiradelli Square (900 North Point Street, Fisherman's Wharf)","In 1893, chocolatier Domingo Ghiradelli bought an entire city block to house the headquarters of Ghiradelli Chocolates.",Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1164,Time After Time,1979,Chestnut & Davisadero Streets (Marina District),,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1165,Time After Time,1979,California Academy of Sciences (Golden Gate Park),"Founded in 1853, 3 years after California joined the United States, the Academy was originally named the California Academy of Natural Sciences and was the first institution of its kind in the United States.",Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1166,Time After Time,1979,Broadway at Osgood Street (North Beach),,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1167,Time After Time,1979,2340 Francisco Street,,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
1168,Time After Time,1979,100 Block of Union Street (Cow Hollow),,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen, Ellyn Burstyn"
1169,Time After Time,1979,Old St. Mary's Church (660 California Street at Grant),,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,"Malcolm McDowell, Mary Steenburgen"
